sample_idx,condition,attack_type,deletion_auc,insertion_auc,score,ecs,ecs_nr_proxy,stability,spectral_alignment,faithfulness_preservation
67,C0_clean,A14_voice_conversion,0.5335181204036809,0.5457470986413187,1.0,0.854061723033888,0.4055440664291382,1.0,0.5250269174575806,0.9885121593220464
67,C8_opus16,A14_voice_conversion,0.5412792714862327,0.54110099233162,1.0,0.7912633423273503,0.37018331587314607,0.8672056198120117,0.4849970042705536,0.9962733104045982
67,C9_opus6,A14_voice_conversion,0.5612891654895731,0.5217107080036891,1.0,0.2795675347260486,0.15,0.15927281975746155,0.06961833983659745,0.6499096829069493
67,N1_awgn20,A14_voice_conversion,0.5439087669021988,0.5333094686426215,1.0,0.7893080258892358,0.47109201550483704,0.8743101954460144,0.46637701988220215,0.9989028058205643
67,N2_awgn10,A14_voice_conversion,0.5371997275360475,0.5384113839199401,1.0,0.8170965755044086,0.3696881860494614,0.8431140184402466,0.6073094606399536,0.992193766454413
68,C0_clean,A16_voice_conversion,0.5390735617056115,0.5393508965013329,1.0,0.8540919108120504,0.4055440664291382,1.0,0.5207350254058838,0.992904677300951
68,C8_opus16,A16_voice_conversion,0.5419208775956174,0.5421635079802148,1.0,0.7962776828800776,0.37018331587314607,0.8672056198120117,0.5022327899932861,0.9957519931909569
68,C9_opus6,A16_voice_conversion,0.5641180746062349,0.514752838716873,1.0,0.2748360188269088,0.15,0.1589696705341339,0.09158516228199005,0.6125753397621939
68,N1_awgn20,A16_voice_conversion,0.544434186685348,0.5337770022599186,1.0,0.8022341776192496,0.45537304878234863,0.8819261193275452,0.49994713068008423,0.9982653022806875
68,N2_awgn10,A16_voice_conversion,0.5334331441741537,0.5418832434672618,1.0,0.7646880251508874,0.4099712878465653,0.8500661849975586,0.4282742440700531,0.9872642597694932
69,C0_clean,A17_hybrid_tts,0.5373292582515595,0.5318847705326714,1.0,0.8511965045920471,0.4055440932512283,1.0,0.5151793360710144,0.9888090125691428
69,C8_opus16,A17_hybrid_tts,0.5371519911895763,0.5337876192724376,1.0,0.8019346059351679,0.37018364369869233,0.8672056198120117,0.5282094478607178,0.9886317455071596
69,C9_opus6,A17_hybrid_tts,0.55287695252547,0.5244421108781906,1.0,0.24937145394338284,0.15,0.16365906596183777,0.07526191771030426,0.5377641741518548
69,N1_awgn20,A17_hybrid_tts,0.5466775010321048,0.5275214655630827,1.0,0.8042286254460014,0.4219778954982758,0.8745071887969971,0.5165952444076538,0.998157255349688
69,N2_awgn10,A17_hybrid_tts,0.5488818919251045,0.531208247943806,1.0,0.8006476804531366,0.39696598052978516,0.8628226518630981,0.5187570452690125,0.9996383537573122
70,C0_clean,A18_hybrid_tts,0.5364749407212079,0.5397211546117116,1.0,0.8518324338797124,0.4055440932512283,1.0,0.5209960341453552,0.9851120787870193
70,C8_opus16,A18_hybrid_tts,0.5430359145608219,0.5400378923584721,1.0,0.8027717352860522,0.37018328309059145,0.8672056198120117,0.5279585719108582,0.9916730526266333
70,C9_opus6,A18_hybrid_tts,0.552221800711349,0.5236097881635727,1.0,0.2835000480480059,0.15,0.16017019748687744,0.06810129582881927,0.6633386010153637
70,N1_awgn20,A18_hybrid_tts,0.5488493313736162,0.5316479985509713,1.0,0.7990739337479356,0.4363074004650116,0.8860357999801636,0.48471224308013916,0.9974864694394276
70,N2_awgn10,A18_hybrid_tts,0.5359449972895035,0.5373842663592888,1.0,0.7777675686108594,0.3892160952091217,0.8509641289710999,0.47335758805274963,0.9845821353553149
71,C0_clean,A19_hybrid_tts,0.5461352502998508,0.5362541037968543,1.0,0.8509117914003974,0.4055440932512283,1.0,0.5038044452667236,0.9992348594012678
71,C8_opus16,A19_hybrid_tts,0.5400185409856906,0.5391524953233585,1.0,0.7982104906594483,0.37018331587314607,0.8672056198120117,0.5113093256950378,0.9931181500871076
71,C9_opus6,A19_hybrid_tts,0.5612546215702782,0.5195989427111551,1.0,0.2586981815875839,0.15,0.17644450068473816,0.08031725585460663,0.5467506818576888
71,N1_awgn20,A19_hybrid_tts,0.5450101423912461,0.5320129812124473,1.0,0.7725011091083062,0.4091981202363968,0.8764907121658325,0.4082396626472473,0.9981097514926631
71,N2_awgn10,A19_hybrid_tts,0.5450378856602891,0.5493700049495297,1.0,0.7552645238754037,0.38740126192569735,0.8452503681182861,0.39241042733192444,0.9981374947617061
72,C0_clean,A07_neural_vocoder,0.5404091467927379,0.5395055517340444,1.0,0.8618227296070202,0.4055440664291382,1.0,0.5419695973396301,0.9974395013504374
72,C8_opus16,A07_neural_vocoder,0.5412045148828165,0.5386810739665998,1.0,0.8101515118480087,0.37018331587314607,0.8672056198120117,0.5459960103034973,0.998234869440516
72,C9_opus6,A07_neural_vocoder,0.553909428084746,0.5223731829295262,1.0,0.2600699065710869,0.15,0.17774783074855804,0.07741909325122832,0.5524834876543174
72,N1_awgn20,A07_neural_vocoder,0.5370588630291498,0.5443235999670123,1.0,0.7981116716872259,0.4055041760206223,0.8879128694534302,0.48239919543266296,0.9940892175868493
72,N2_awgn10,A07_neural_vocoder,0.544486134332322,0.5352406192061302,1.0,0.7776466048657389,0.3975772142410279,0.8183175921440125,0.5025817155838013,0.9984835111099786
73,C0_clean,A08_neural_vocoder,0.5384992985780376,0.5367479348264501,1.0,0.885340100029064,0.4055440932512283,1.0,0.6232889294624329,0.9945114039677805
73,C8_opus16,A08_neural_vocoder,0.5300272944357474,0.5376638963307949,1.0,0.8006521283754577,0.37018331587314607,0.8672056198120117,0.5265268683433533,0.9860393998254903
73,C9_opus6,A08_neural_vocoder,0.5559715703320539,0.5233768227775045,1.0,0.2693582831049999,0.15,0.15467865765094757,0.07043502330780028,0.6211877101742692
73,N1_awgn20,A08_neural_vocoder,0.5452334473022304,0.5375214329909512,1.0,0.7925654875060448,0.3836019694805145,0.8599530458450317,0.49652644991874695,0.9987544473080266
73,N2_awgn10,A08_neural_vocoder,0.5382123336796336,0.5363705515726646,1.0,0.7604713022723038,0.3911570936441422,0.8545494675636292,0.40128061175346375,0.9942244390693765
74,C0_clean,A10_neural_vocoder,0.5476537541617186,0.5460938092584866,1.0,0.8558017863853764,0.4055440664291382,1.0,0.530041515827179,0.9892977721240759
74,C8_opus16,A10_neural_vocoder,0.5501095182880096,0.5380874496822508,1.0,0.7897458647379738,0.37018331587314607,0.8672056198120117,0.48937004804611206,0.9868420079977849
74,C9_opus6,A10_neural_vocoder,0.5535349987502928,0.5215921003310797,1.0,0.270271869009847,0.15,0.18233780562877655,0.07247812449932098,0.5853110313618003
74,N1_awgn20,A10_neural_vocoder,0.5436997545322652,0.5346728516057658,1.0,0.7936393144802747,0.44289439618587495,0.8906247019767761,0.4647130072116852,0.9932517717535293
74,N2_awgn10,A10_neural_vocoder,0.5392254898475226,0.5294593586136832,1.0,0.7921868125584499,0.4166983962059021,0.8565425872802734,0.50083988904953,0.9977260364382718
75,C0_clean,A13_voice_conversion,0.5514434103439884,0.5347801358000087,1.0,0.8563420599197706,0.4055440932512283,1.0,0.5250214338302612,0.9961187659023075
75,C8_opus16,A13_voice_conversion,0.5420133501994808,0.542290959587651,1.0,0.7920958485639005,0.37018331587314607,0.8672056198120117,0.48959416151046753,0.9944511739531849
75,C9_opus6,A13_voice_conversion,0.5478223282012181,0.5258750832519058,1.0,0.2723344067468014,0.15,0.15838848054409027,0.066230508685112,0.6303662064121058
75,N1_awgn20,A13_voice_conversion,0.5291999875901788,0.5351135787078343,1.0,0.7927549051287813,0.4467776119709015,0.892240047454834,0.47122514247894287,0.981637811343883
75,N2_awgn10,A13_voice_conversion,0.5354762033122116,0.5380460384428136,1.0,0.7948522452386866,0.38208402991294865,0.8564619421958923,0.5196442008018494,0.9879140270659157
76,C0_clean,A14_voice_conversion,0.5405979018420708,0.5351346552955922,1.0,0.8580052273914289,0.4055441200733185,1.0,0.5290096402168274,0.9976744510879357
76,C8_opus16,A14_voice_conversion,0.5418632397386249,0.5372075896986905,1.0,0.8145254184744455,0.37018331587314607,0.8672056198120117,0.5598707795143127,0.9989397889844899
76,C9_opus6,A14_voice_conversion,0.5626782164138405,0.5188483455014913,1.0,0.23602716342725172,0.15,0.15814360976219177,0.06800694465637207,0.5078921204182113
76,N1_awgn20,A14_voice_conversion,0.5378675489193979,0.5263764816372616,1.0,0.7969915308268753,0.4467567682266236,0.8879174590110779,0.47780439257621765,0.9949440981652629
76,N2_awgn10,A14_voice_conversion,0.5439216489967574,0.5428254525870991,1.0,0.7962664069975502,0.3853048294782639,0.8556910157203674,0.5142982006072998,0.9990018017573776
77,C0_clean,A16_voice_conversion,0.5379663845847671,0.5395582867049545,1.0,0.8258553205453597,0.4055440932512283,1.0,0.4200882315635681,0.999429503587631
77,C8_opus16,A16_voice_conversion,0.5497087276287856,0.543416508065777,1.0,0.8070212989962137,0.37018328309059145,0.8672056198120117,0.546109676361084,0.9876871605436125
77,C9_opus6,A16_voice_conversion,0.5642152347069695,0.5237523420219936,1.0,0.2682362501508775,0.15,0.1796160638332367,0.08476946353912353,0.5698632851861526
77,N1_awgn20,A16_voice_conversion,0.5390087815687505,0.5476695778201222,1.0,0.8084836627084807,0.4329498887062073,0.8801320791244507,0.523048996925354,0.9983871066036476
77,N2_awgn10,A16_voice_conversion,0.5411118034792488,0.5379849902935153,1.0,0.7921811214612591,0.43241363763809204,0.8530794382095337,0.5068804025650024,0.9962840846931493
78,C0_clean,A17_hybrid_tts,0.5460020695397222,0.536715528605143,1.0,0.8325179962013627,0.4055440664291382,1.0,0.45146435499191284,0.9902622990126294
78,C8_opus16,A17_hybrid_tts,0.5453391513663962,0.5432726331695552,1.0,0.7784688098771992,0.37018367648124695,0.8672056198120117,0.44769665598869324,0.9909252171859554
78,C9_opus6,A17_hybrid_tts,0.5598307814056172,0.5297606685298915,1.0,0.2531859772183781,0.15,0.1602437049150467,0.0803985446691513,0.5498964395053801
78,N1_awgn20,A17_hybrid_tts,0.5437434632334054,0.5330343303290701,1.0,0.7934832980582388,0.4363235145807266,0.8831217288970947,0.47492778301239014,0.9925209053189462
78,N2_awgn10,A17_hybrid_tts,0.5490641740446827,0.5341421715303123,1.0,0.7969809692829344,0.399979916214943,0.8529480695724487,0.5321389436721802,0.9872001945076689
79,C0_clean,A18_hybrid_tts,0.548996357875095,0.5437290062553021,1.0,0.8701067889088654,0.4055440664291382,1.0,0.5728260278701782,0.9941966018260402
79,C8_opus16,A18_hybrid_tts,0.5383872049303353,0.5391401593985294,1.0,0.8043546106964456,0.37018331587314607,0.8672056198120117,0.5297136306762695,0.9951942452292001
79,C9_opus6,A18_hybrid_tts,0.5469302239319729,0.5335190287708488,1.0,0.25167243492384933,0.15,0.1618996560573578,0.06717024296522141,0.5558716653711326
79,N1_awgn20,A18_hybrid_tts,0.5408812723982606,0.5392716945913405,1.0,0.8006965039276221,0.43031813800334934,0.8867330551147461,0.48898929357528687,0.9976883126971253
79,N2_awgn10,A18_hybrid_tts,0.5475895588327899,0.5337974214161642,1.0,0.7951895589834955,0.3862766116857529,0.8356404304504395,0.5408412218093872,0.9956034008683453
80,C0_clean,A19_hybrid_tts,0.5387565443690823,0.5480367278801,1.0,0.8532298591210741,0.4055441200733185,1.0,0.5141740441322327,0.9965921529380143
80,C8_opus16,A19_hybrid_tts,0.5463302765340089,0.5406585187395773,1.0,0.8030097731196304,0.37018331587314607,0.8672056198120117,0.5245909690856934,0.9958341148970591
80,C9_opus6,A19_hybrid_tts,0.5584614207232368,0.5233215109184685,1.0,0.2674088303556621,0.15,0.1584976315498352,0.08380746245384216,0.5962251299985847
80,N1_awgn20,A19_hybrid_tts,0.5466725880011752,0.5402804116960023,1.0,0.7951913627214344,0.431018790602684,0.8695429563522339,0.49575546383857727,0.9954918034298927
80,N2_awgn10,A19_hybrid_tts,0.5355568054355508,0.5394557309025104,1.0,0.7881611961575979,0.3559273689985275,0.8491756916046143,0.5015773177146912,0.9933924140044829
81,C0_clean,A07_neural_vocoder,0.5453771653155253,0.5305041180604227,1.0,0.8841474015596897,0.4055440932512283,1.0,0.6150655746459961,0.9987590972196363
81,C8_opus16,A07_neural_vocoder,0.5517127627470847,0.5404618566807484,1.0,0.7965429343113215,0.37018331587314607,0.8672056198120117,0.5039636492729187,0.9949053053488043
81,C9_opus6,A07_neural_vocoder,0.5597792449407065,0.5228943818957246,1.0,0.26244550815202305,0.15,0.17933309078216553,0.08467950224876404,0.5510280705484254
81,N1_awgn20,A07_neural_vocoder,0.5377994938574173,0.5350452866225126,1.0,0.8031922467086754,0.42575709223747255,0.8973951935768127,0.4895991384983063,0.9911814257615283
81,N2_awgn10,A07_neural_vocoder,0.5518869008329143,0.5384359793379577,1.0,0.7865163145381759,0.3852030903100968,0.8231310844421387,0.5294817686080933,0.9947311672629747
82,C0_clean,A08_neural_vocoder,0.5459831574332283,0.5369510854784031,1.0,0.8539937910050427,0.4055440932512283,1.0,0.5222752094268799,0.9910374272565958
82,C8_opus16,A08_neural_vocoder,0.5427293285774059,0.533419620830829,1.0,0.7931720227725987,0.37018331587314607,0.8672056198120117,0.493341326713562,0.9942912561124183
82,C9_opus6,A08_neural_vocoder,0.5491142571663584,0.5181049191000954,1.0,0.2712394418777917,0.15,0.1818230003118515,0.07986838817596435,0.5818324176675393
82,N1_awgn20,A08_neural_vocoder,0.5384968515976191,0.526946617931017,1.0,0.7856112304547002,0.41483958363533024,0.8708610534667969,0.4590322971343994,0.9985237330922051
82,N2_awgn10,A08_neural_vocoder,0.5450000259400226,0.5281993305753073,1.0,0.7903294895396134,0.36398579776287077,0.8346788287162781,0.5295059680938721,0.9920205587498016
83,C0_clean,A10_neural_vocoder,0.5362454722510994,0.545832742954885,1.0,0.8710177431502941,0.4055440932512283,1.0,0.5840996503829956,0.9859594934513182
83,C8_opus16,A10_neural_vocoder,0.5435614689627223,0.5331653029132286,1.0,0.7862826099271096,0.37018331587314607,0.8672056794166565,0.47139230370521545,0.993275490162941
83,C9_opus6,A10_neural_vocoder,0.5575552326669747,0.5310780736118499,1.0,0.29265596088221746,0.15,0.16837619245052338,0.07077456414699554,0.6802437155263649
83,N1_awgn20,A10_neural_vocoder,0.5484986893110774,0.5426634544709458,1.0,0.8312643574153213,0.4249346137046814,0.8771570920944214,0.6031256914138794,0.9982127105112961
83,N2_awgn10,A10_neural_vocoder,0.5465048896970869,0.5346309871021038,1.0,0.8055076512946281,0.3818145453929901,0.8693457841873169,0.5296788811683655,0.9962189108973056
84,C0_clean,A13_voice_conversion,0.5391490768873753,0.5377338597533636,1.0,0.8498908836579779,0.4055440932512283,1.0,0.49987635016441345,0.9997599286955131
84,C8_opus16,A13_voice_conversion,0.5474324136466123,0.5377861468276994,1.0,0.8047836948965568,0.37018328309059145,0.8672056198120117,0.5348615646362305,0.9914765919362761
84,C9_opus6,A13_voice_conversion,0.5545397841292897,0.5188710246558509,1.0,0.2617320091348696,0.15,0.1650618463754654,0.08608799278736114,0.5662695758282503
84,N1_awgn20,A13_voice_conversion,0.5448333952629517,0.5307395925265208,1.0,0.7975472730637087,0.40696265995502473,0.8783451318740845,0.49328845739364624,0.9940756103199367
84,N2_awgn10,A13_voice_conversion,0.5461715873051475,0.5460212319441661,1.0,0.7849294918369295,0.40334393680095676,0.8356101512908936,0.5095473527908325,0.992737418277741
85,C0_clean,A14_voice_conversion,0.5413083148634824,0.545737046650958,1.0,0.8436618050802085,0.4055440932512283,1.0,0.48256444931030273,0.996308234290392
85,C8_opus16,A14_voice_conversion,0.5486490944637151,0.527657300813858,1.0,0.7890217859323088,0.37018331587314607,0.8672056198120117,0.4848310053348541,0.9889674546901592
85,C9_opus6,A14_voice_conversion,0.550989137138231,0.52411720692988,1.0,0.24843624573186568,0.15,0.1706387847661972,0.07134001404047012,0.5292624253774859
85,N1_awgn20,A14_voice_conversion,0.5416155801795449,0.5353162243796206,1.0,0.8065909694318465,0.39283875226974485,0.8823203444480896,0.5162084698677063,0.9960009689743294
85,N2_awgn10,A14_voice_conversion,0.5458917689101527,0.5340127274243864,1.0,0.7571376118189356,0.3783072143793106,0.8338115811347961,0.42031848430633545,0.9917247802437217
86,C0_clean,A16_voice_conversion,0.5398624254747468,0.5488612579833487,1.0,0.8061159854218817,0.4055440664291382,1.0,0.3564319610595703,0.9972879903467018
86,C8_opus16,A16_voice_conversion,0.5403704063208284,0.5343330520944314,1.0,0.8208477948404662,0.37018331587314607,0.8672056198120117,0.5831051468849182,0.9967800095006202
86,C9_opus6,A16_voice_conversion,0.5585419655557007,0.5205673926488806,1.0,0.2764900594225467,0.15,0.17172908782958984,0.0785220980644226,0.6141393162379466
86,N1_awgn20,A16_voice_conversion,0.5376010838677348,0.5330547605790639,1.0,0.8020432301433651,0.40604446828365326,0.8758519887924194,0.5061254501342773,0.9995493319537139
86,N2_awgn10,A16_voice_conversion,0.5422332208871592,0.5324598064831128,1.0,0.7870414617334607,0.424046728014946,0.8330606818199158,0.5178067684173584,0.9949171949342894
87,C0_clean,A17_hybrid_tts,0.5478405239735911,0.5373696098389402,1.0,0.8426196493498095,0.4055440932512283,1.0,0.48485350608825684,0.9905453250777748
87,C8_opus16,A17_hybrid_tts,0.5431641090422074,0.5316889804387805,1.0,0.7952511358266383,0.37018331587314607,0.8672056198120117,0.49934121966362,0.9952217400091585
87,C9_opus6,A17_hybrid_tts,0.5553075405381548,0.5236207752623786,1.0,0.2760674979912944,0.15,0.16429108381271362,0.08053264617919921,0.620637568708164
87,N1_awgn20,A17_hybrid_tts,0.5395707753171871,0.5417552846941907,1.0,0.7819006157415076,0.442222860455513,0.8891980648040771,0.421922892332077,0.9988150737341788
87,N2_awgn10,A17_hybrid_tts,0.5444460787881831,0.5302388018495331,1.0,0.7698175647860014,0.3566412389278412,0.8510855436325073,0.43733805418014526,0.9939397702631828
88,C0_clean,A18_hybrid_tts,0.5319243409204725,0.5458236967722859,1.0,0.8454565577350781,0.4055440932512283,1.0,0.49826300144195557,0.9865921910083048
88,C8_opus16,A18_hybrid_tts,0.5386046254186879,0.538346958382395,1.0,0.7838577783422637,0.37018331587314607,0.8672056198120117,0.46331262588500977,0.9932724755065202
88,C9_opus6,A18_hybrid_tts,0.5551450761488538,0.5241387952182966,1.0,0.2771844550546575,0.15,0.16886088252067566,0.08362105786800385,0.6151792822866202
88,N1_awgn20,A18_hybrid_tts,0.5425014210517684,0.532940255424749,1.0,0.8180453464473185,0.4046372890472412,0.8542670011520386,0.5906258821487427,0.9971692711396006
88,N2_awgn10,A18_hybrid_tts,0.5426993533341279,0.5347688258334415,1.0,0.7704457372985989,0.3871070116758347,0.8505363464355469,0.4367367923259735,0.9973672034219602
89,C0_clean,A19_hybrid_tts,0.534828135860382,0.5364461994822541,1.0,0.8710948777824166,0.4055440664291382,1.0,0.5885381698608398,0.981778089413882
89,C8_opus16,A19_hybrid_tts,0.5496420197165537,0.5376291780780955,1.0,0.7969790542021618,0.37018328309059145,0.8672056198120117,0.5037307143211365,0.9965919732700537
89,C9_opus6,A19_hybrid_tts,0.5526502472397552,0.5209400751160834,1.0,0.2566844418789846,0.15,0.16768963634967804,0.07016176879405975,0.5618668556696514
89,N1_awgn20,A19_hybrid_tts,0.5503851787532243,0.5393536099047037,1.0,0.80581962953386,0.41346872150897984,0.8869106769561768,0.5061827301979065,0.9973351323067243
89,N2_awgn10,A19_hybrid_tts,0.5417588863701134,0.5289661032418257,1.0,0.7784849453301648,0.4159053713083267,0.8391028642654419,0.4874371588230133,0.9887088399236134
90,C0_clean,A07_neural_vocoder,0.5390976004320469,0.5559655378392243,1.0,0.8463505771538423,0.4055440932512283,1.0,0.49615320563316345,0.9916820515463111
90,C8_opus16,A07_neural_vocoder,0.538896932353284,0.5352123244152125,1.0,0.7988206147625545,0.37018331587314607,0.8672056198120117,0.5149798393249512,0.9914813834675481
90,C9_opus6,A07_neural_vocoder,0.5473340643332286,0.5245153524445756,1.0,0.2796786762206521,0.15,0.1756046712398529,0.08361985981464386,0.6145028326010594
90,N1_awgn20,A07_neural_vocoder,0.5483566777797514,0.5402677690088459,1.0,0.8219398941503988,0.4006603389978409,0.8792025446891785,0.5684707164764404,0.9990588711059845
90,N2_awgn10,A07_neural_vocoder,0.5420344680435157,0.530910851608855,1.0,0.8000108500313152,0.3920531511306763,0.8503212332725525,0.5383222699165344,0.9946189191577799
91,C0_clean,A08_neural_vocoder,0.5432818043491427,0.5441690366957969,1.0,0.8646600732977937,0.4055441200733185,1.0,0.5491737127304077,0.9996931982622381
91,C8_opus16,A08_neural_vocoder,0.5413281534136677,0.5397612398368132,1.0,0.7898004364474415,0.37018364369869233,0.8672056198120117,0.4786544144153595,0.9977395473267631
91,C9_opus6,A08_neural_vocoder,0.5543078346681956,0.5188983101188478,1.0,0.2803103408962676,0.15,0.18369615077972412,0.07249563932418823,0.6169439626237384
91,N1_awgn20,A08_neural_vocoder,0.5369229381413598,0.5378604945707326,1.0,0.8337412771420476,0.4397561103105545,0.8869698643684387,0.6031767725944519,0.9933343320544552
91,N2_awgn10,A08_neural_vocoder,0.5426852664877564,0.5391783855372637,1.0,0.8092588152245952,0.3960603654384613,0.8458263278007507,0.5706642866134644,0.9990966604008518
92,C0_clean,A10_neural_vocoder,0.5390642786749773,0.5449286499783994,1.0,0.8560252502851265,0.4055440932512283,1.0,0.5214604139328003,0.9986237536842884
92,C8_opus16,A10_neural_vocoder,0.5556037058138529,0.5402422782623081,1.0,0.809331003606324,0.37018328309059145,0.8672056198120117,0.5594115257263184,0.9820843265454128
92,C9_opus6,A10_neural_vocoder,0.5528691863707489,0.5260861661918028,1.0,0.26856575253156867,0.15,0.15519772469997406,0.07744989395141601,0.6108389815538476
92,N1_awgn20,A10_neural_vocoder,0.5512895562700701,0.5395037504026999,1.0,0.8054935984984506,0.42009368538856506,0.8874912261962891,0.5152585506439209,0.9863984760891955
92,N2_awgn10,A10_neural_vocoder,0.5332803085613511,0.5361163142163808,1.0,0.7830048918564447,0.37886031270027165,0.8471654653549194,0.4848700761795044,0.9955922762020855
93,C0_clean,A13_voice_conversion,0.5287997505074025,0.5375081880390378,1.0,0.8424269554027253,0.4055440932512283,1.0,0.49548661708831787,0.9792699009207665
93,C8_opus16,A13_voice_conversion,0.5453849734765699,0.5331447079136866,1.0,0.8105417821086915,0.37018331587314607,0.8672056198120117,0.5496766567230225,0.9958551238899339
93,C9_opus6,A13_voice_conversion,0.5546038754608966,0.521603211734811,1.0,0.2621354446487918,0.15,0.178100124001503,0.07321439087390899,0.5631035926200598
93,N1_awgn20,A13_voice_conversion,0.5410748338302434,0.5433993564278274,1.0,0.8179813153929401,0.4928763240575791,0.8656781911849976,0.5808218121528625,0.9915449842436074
93,N2_awgn10,A13_voice_conversion,0.5479482476631947,0.534885205263955,1.0,0.8132274828476502,0.4127329677343369,0.8521653413772583,0.5761194229125977,0.9984183980765587
94,C0_clean,A14_voice_conversion,0.5354814906963494,0.5416217964086081,1.0,0.8467894407050298,0.4055440932512283,1.0,0.4988352954387665,0.9904628402446664
94,C8_opus16,A14_voice_conversion,0.5485942845460676,0.5350210259097483,1.0,0.7781366255485096,0.37018331587314607,0.8672056198120117,0.4410902261734009,0.9964243659056155
94,C9_opus6,A14_voice_conversion,0.5548155904951176,0.525795399170515,1.0,0.26032568112435583,0.15,0.1587037891149521,0.07651502788066863,0.5796321903805814
94,N1_awgn20,A14_voice_conversion,0.5491043317242267,0.5428377291469623,1.0,0.8159520800611386,0.4092056572437287,0.8887499570846558,0.5389260053634644,0.9959143187274564
94,N2_awgn10,A14_voice_conversion,0.5433882480240612,0.5423843998775176,1.0,0.7653041610653077,0.39548493027687076,0.8620493412017822,0.40324515104293823,0.9983695975723781
95,C0_clean,A16_voice_conversion,0.5433373039081966,0.5339395505403087,1.0,0.8587913706368826,0.4055440932512283,1.0,0.5362256169319153,0.9930789518576932
95,C8_opus16,A16_voice_conversion,0.5440193765714095,0.5405960213398466,1.0,0.8071274602408116,0.37018328309059145,0.8672056198120117,0.5417538285255432,0.9923968791944803
95,C9_opus6,A16_voice_conversion,0.5517577214113507,0.5289050354117311,1.0,0.26815159472943717,0.15,0.16848160326480865,0.07401175796985626,0.5951847534418561
95,N1_awgn20,A16_voice_conversion,0.5466266907813057,0.5349337766746769,1.0,0.7665704457692935,0.4643307536840439,0.8805208802223206,0.39141741394996643,0.9897895649845841
95,N2_awgn10,A16_voice_conversion,0.5443417792659127,0.5382706207858278,1.0,0.7926431676207848,0.39988330006599426,0.8659061193466187,0.4955279231071472,0.9920744764999772
96,C0_clean,A17_hybrid_tts,0.5425655289908804,0.5387022666120804,1.0,0.8422867027666376,0.4055440932512283,1.0,0.4782707393169403,0.9960182699051852
96,C8_opus16,A17_hybrid_tts,0.5457327250238251,0.5326669188860172,1.0,0.8077327022451993,0.37018331587314607,0.8672056198120117,0.5369827151298523,0.9991854659381298
96,C9_opus6,A17_hybrid_tts,0.5597428561808662,0.5216216631638088,1.0,0.2801004760838679,0.15,0.17770233750343323,0.08315122425556183,0.6135805793527536
96,N1_awgn20,A17_hybrid_tts,0.5377826551343254,0.5381231494785934,1.0,0.79097589277661,0.44671326875686646,0.8831912875175476,0.4677625298500061,0.9912353960486302
96,N2_awgn10,A17_hybrid_tts,0.5419672575910341,0.5285195201633757,1.0,0.7513924984749034,0.40789001286029813,0.8275702595710754,0.4057946503162384,0.9954199985053389
97,C0_clean,A18_hybrid_tts,0.535680243892896,0.5421415648123675,1.0,0.8624004062804456,0.4055440932512283,1.0,0.5525506138801575,0.9887840737213279
97,C8_opus16,A18_hybrid_tts,0.5471682337162688,0.5384163665660985,1.0,0.8103003298844962,0.37018364369869233,0.8672056198120117,0.5449990034103394,0.9997279364552993
97,C9_opus6,A18_hybrid_tts,0.5559824292315689,0.523523722968047,1.0,0.2796787000586302,0.15,0.15867310762405396,0.07422305792570114,0.6464751321043276
97,N1_awgn20,A18_hybrid_tts,0.5432881903383261,0.54277964272426,1.0,0.7930953528227935,0.4137855917215348,0.895182728767395,0.45368218421936035,0.996392020166758
97,N2_awgn10,A18_hybrid_tts,0.5440164672527631,0.5419366712930664,1.0,0.7952975500008233,0.3984236985445023,0.8465720415115356,0.525108814239502,0.997120297081195
98,C0_clean,A19_hybrid_tts,0.5367296215843629,0.5308468355157178,1.0,0.8580079126243311,0.4055440664291382,1.0,0.5339388251304626,0.9927542169506409
98,C8_opus16,A19_hybrid_tts,0.5495241803295746,0.5366568698231018,1.0,0.798550847595906,0.37018331587314607,0.8672056198120117,0.5256023406982422,0.9799596582054292
98,C9_opus6,A19_hybrid_tts,0.5627251731689357,0.532131736120021,1.0,0.2601495069026529,0.15,0.16919147968292236,0.08215313851833343,0.55942324491328
98,N1_awgn20,A19_hybrid_tts,0.5373716603947225,0.5379516575388079,1.0,0.8154085393349524,0.40803457200527193,0.8900424838066101,0.5391929745674133,0.9921121781402813
98,N2_awgn10,A19_hybrid_tts,0.5307122106073314,0.5393951910167297,1.0,0.7912794262721692,0.38564635813236237,0.8637009859085083,0.48722514510154724,0.9987716279276724
99,C0_clean,A07_neural_vocoder,0.5430557182732477,0.5514544196203939,1.0,0.8720014030329789,0.4055440932512283,1.0,0.5739989876747131,0.9993390224352166
99,C8_opus16,A07_neural_vocoder,0.5421282373437483,0.5364223291426548,1.0,0.7980240122449586,0.37018331587314607,0.8672056198120117,0.5053943395614624,0.9984115415057171
99,C9_opus6,A07_neural_vocoder,0.5565337579417142,0.5211345469504575,1.0,0.258437523179811,0.15,0.16405290365219116,0.07041804492473602,0.5723031608050457
99,N1_awgn20,A07_neural_vocoder,0.5419150530866399,0.5301458171800617,1.0,0.7817681303692772,0.39888654351234437,0.8834709525108337,0.42973414063453674,0.9981983572486087
99,N2_awgn10,A07_neural_vocoder,0.543484497529855,0.5296399437374929,1.0,0.7999017600803773,0.3834850162267685,0.8463850617408752,0.5380579829216003,0.9997678016918238
